,State,Transaction_Year,Quaters,Transaction_type,Transaction_count,Transaction_amount
3200,uttar-pradesh,2021,2,Merchant payments,84860582,70351401159
3201,uttar-pradesh,2021,2,Recharge & bill payments,53030710,22266927128
3202,uttar-pradesh,2021,2,Financial Services,270944,266853066
3203,uttar-pradesh,2021,2,Others,858953,525487682
3204,uttar-pradesh,2023,1,Merchant payments,520911142,323614616766
3205,uttar-pradesh,2023,1,Peer-to-peer payments,383752815,1246010023301
3206,uttar-pradesh,2023,1,Recharge & bill payments,96225086,66101414555
3207,uttar-pradesh,2023,1,Financial Services,486982,483872123
3208,uttar-pradesh,2023,1,Others,1181697,726338627
3209,uttar-pradesh,2023,2,Merchant payments,653469610,372223301627
3210,uttar-pradesh,2023,2,Peer-to-peer payments,446787898,1389827653278
3211,uttar-pradesh,2023,2,Recharge & bill payments,109571801,73352450074
3212,uttar-pradesh,2023,2,Financial Services,506431,562369291
3213,uttar-pradesh,2023,2,Others,1074842,656302256
3214,uttar-pradesh,2020,3,Peer-to-peer payments,54449911,207530912756
3215,uttar-pradesh,2020,3,Recharge & bill payments,37465163,16437365640
3216,uttar-pradesh,2020,3,Merchant payments,34697942,24224433240
3217,uttar-pradesh,2020,3,Financial Services,206210,194129227
3218,uttar-pradesh,2020,3,Others,586033,303114557
3219,uttar-pradesh,2020,4,Peer-to-peer payments,75433782,294401153346
3220,uttar-pradesh,2020,4,Merchant payments,61922138,44438824680
3221,uttar-pradesh,2020,4,Recharge & bill payments,39570153,17793973968
3222,uttar-pradesh,2020,4,Financial Services,246868,255803306
3223,uttar-pradesh,2020,4,Others,994576,539071475
3224,uttar-pradesh,2020,1,Peer-to-peer payments,39581157,147734706846
3225,uttar-pradesh,2020,1,Recharge & bill payments,29777603,11168417430
3226,uttar-pradesh,2020,1,Merchant payments,26741638,13072371616
3227,uttar-pradesh,2020,1,Financial Services,139990,64365117
3228,uttar-pradesh,2020,1,Others,998744,376573949
3229,uttar-pradesh,2020,2,Recharge & bill payments,42229417,14668026056
3230,uttar-pradesh,2020,2,Peer-to-peer payments,39434202,150079524408
3231,uttar-pradesh,2020,2,Merchant payments,18625913,13655151082
3232,uttar-pradesh,2020,2,Financial Services,150360,131930242
3233,uttar-pradesh,2020,2,Others,412073,209384339
3234,uttar-pradesh,2022,3,Merchant payments,361972506,232005905549
3235,uttar-pradesh,2022,3,Peer-to-peer payments,267205027,844564255684
3236,uttar-pradesh,2022,3,Recharge & bill payments,72984811,43854148172
3237,uttar-pradesh,2022,3,Financial Services,367887,344330142
3238,uttar-pradesh,2022,3,Others,1058841,601411350
3239,uttar-pradesh,2022,4,Merchant payments,439247166,296781967366
3240,uttar-pradesh,2022,4,Peer-to-peer payments,317613698,1030345562935
3241,uttar-pradesh,2022,4,Recharge & bill payments,78025017,48159073834
3242,uttar-pradesh,2022,4,Financial Services,418329,430212917
3243,uttar-pradesh,2022,4,Others,1064861,661985014
3244,uttar-pradesh,2022,1,Merchant payments,221556930,165543931419
3245,uttar-pradesh,2022,1,Peer-to-peer payments,195592648,684758883172
3246,uttar-pradesh,2022,1,Recharge & bill payments,54873261,31683813998
3247,uttar-pradesh,2022,1,Financial Services,358499,386218170
3248,uttar-pradesh,2022,1,Others,1571908,750327356
3249,uttar-pradesh,2022,2,Merchant payments,298721048,216176289528
3250,uttar-pradesh,2022,2,Peer-to-peer payments,232444860,812579156783
3251,uttar-pradesh,2022,2,Recharge & bill payments,62659780,37867966758
3252,uttar-pradesh,2022,2,Financial Services,268349,285646084
3253,uttar-pradesh,2022,2,Others,1204739,606123265
3254,uttar-pradesh,2019,3,Peer-to-peer payments,26990786,95134023863
3255,uttar-pradesh,2019,3,Recharge & bill payments,20359672,8000160942
3256,uttar-pradesh,2019,3,Merchant payments,19625935,7399443975
3257,uttar-pradesh,2019,3,Financial Services,258548,51363215
3258,uttar-pradesh,2019,3,Others,1389018,683145478
3259,uttar-pradesh,2019,4,Peer-to-peer payments,40540310,126564888408
3260,uttar-pradesh,2019,4,Recharge & bill payments,24299776,9082140369
3261,uttar-pradesh,2019,4,Merchant payments,20582052,9412924984
3262,uttar-pradesh,2019,4,Financial Services,242936,45686806
3263,uttar-pradesh,2019,4,Others,1239931,433285937
3264,uttar-pradesh,2019,1,Peer-to-peer payments,32062452,68506766330
3265,uttar-pradesh,2019,1,Recharge & bill payments,15400713,4231102032
3266,uttar-pradesh,2019,1,Merchant payments,8558766,3105904146
3267,uttar-pradesh,2019,1,Financial Services,389733,43341558
3268,uttar-pradesh,2019,1,Others,912840,637066065
3269,uttar-pradesh,2019,2,Peer-to-peer payments,27105049,87581482658
3270,uttar-pradesh,2019,2,Recharge & bill payments,17551537,5627886175
3271,uttar-pradesh,2019,2,Merchant payments,12733089,4894223107
3272,uttar-pradesh,2019,2,Financial Services,264091,38169259
3273,uttar-pradesh,2019,2,Others,1229734,775758168
3274,uttar-pradesh,2018,3,Peer-to-peer payments,13828768,32944051606
3275,uttar-pradesh,2018,3,Recharge & bill payments,9140873,2485029062
3276,uttar-pradesh,2018,3,Merchant payments,2397448,1012726185
3277,uttar-pradesh,2018,3,Financial Services,603303,76605144
3278,uttar-pradesh,2018,3,Others,544964,493702369
3279,uttar-pradesh,2018,4,Peer-to-peer payments,15804910,48836291123
3280,uttar-pradesh,2018,4,Recharge & bill payments,11976808,3040717446
3281,uttar-pradesh,2018,4,Merchant payments,6953857,2480267671
3282,uttar-pradesh,2018,4,Financial Services,517619,76250539
3283,uttar-pradesh,2018,4,Others,847573,663216794
3284,uttar-pradesh,2018,1,Recharge & bill payments,7003704,1201827543
3285,uttar-pradesh,2018,1,Peer-to-peer payments,4123625,11786969148
3286,uttar-pradesh,2018,1,Merchant payments,442436,428301434
3287,uttar-pradesh,2018,1,Financial Services,397328,75150444
3288,uttar-pradesh,2018,1,Others,570712,447722351
3289,uttar-pradesh,2018,2,Recharge & bill payments,9232131,2044535461
3290,uttar-pradesh,2018,2,Peer-to-peer payments,6484369,22197440015
3291,uttar-pradesh,2018,2,Merchant payments,909545,799920463
3292,uttar-pradesh,2018,2,Financial Services,563213,105536911
3293,uttar-pradesh,2018,2,Others,521685,572768843
3294,puducherry,2021,3,Merchant payments,2273996,1443176801
3295,puducherry,2021,3,Peer-to-peer payments,2089199,6918396493
3296,puducherry,2021,3,Recharge & bill payments,741388,356068931
3297,puducherry,2021,3,Financial Services,4733,5523949
3298,puducherry,2021,3,Others,12410,6808255
3299,puducherry,2021,4,Merchant payments,3052713,1864951565
3300,puducherry,2021,4,Peer-to-peer payments,2530821,8113722339
3301,puducherry,2021,4,Recharge & bill payments,762641,428453211
3302,puducherry,2021,4,Financial Services,5995,7655925
3303,puducherry,2021,4,Others,16640,8868759
3304,puducherry,2021,1,Peer-to-peer payments,1406958,4798646712
3305,puducherry,2021,1,Merchant payments,1385444,857787315
3306,puducherry,2021,1,Recharge & bill payments,504499,231829246
3307,puducherry,2021,1,Financial Services,5073,5953397
3308,puducherry,2021,1,Others,7458,5092899
3309,puducherry,2021,2,Peer-to-peer payments,1581221,5266478797
3310,puducherry,2021,2,Merchant payments,1437110,932602617
3311,puducherry,2021,2,Recharge & bill payments,719252,289799593
3312,puducherry,2021,2,Financial Services,4851,4980243
3313,puducherry,2021,2,Others,8953,4973445
3314,puducherry,2023,1,Merchant payments,6210806,3316530650
3315,puducherry,2023,1,Peer-to-peer payments,3253673,10233359658
3316,puducherry,2023,1,Recharge & bill payments,665403,659444437
3317,puducherry,2023,1,Financial Services,6899,7467930
3318,puducherry,2023,1,Others,7514,5585831
3319,puducherry,2023,2,Merchant payments,6947299,3741027689
3320,puducherry,2023,2,Peer-to-peer payments,3454536,10911578720
3321,puducherry,2023,2,Recharge & bill payments,716315,721293051
3322,puducherry,2023,2,Financial Services,5894,7597615
3323,puducherry,2023,2,Others,6282,5236182
3324,puducherry,2020,3,Peer-to-peer payments,855511,3116583524
3325,puducherry,2020,3,Merchant payments,560420,335583369
3326,puducherry,2020,3,Recharge & bill payments,306852,138925436
3327,puducherry,2020,3,Financial Services,3039,4788490
3328,puducherry,2020,3,Others,5080,2199408
3329,puducherry,2020,4,Peer-to-peer payments,1211359,4090057482
3330,puducherry,2020,4,Merchant payments,1108292,647985607
3331,puducherry,2020,4,Recharge & bill payments,383707,184037245
3332,puducherry,2020,4,Financial Services,3783,3888988
3333,puducherry,2020,4,Others,8862,4556893
3334,puducherry,2020,1,Peer-to-peer payments,600290,1919499665
3335,puducherry,2020,1,Merchant payments,349788,184925417
3336,puducherry,2020,1,Recharge & bill payments,251115,96515615
3337,puducherry,2020,1,Financial Services,1527,858236
3338,puducherry,2020,1,Others,5201,3478541
3339,puducherry,2020,2,Peer-to-peer payments,468789,1680190117
3340,puducherry,2020,2,Recharge & bill payments,310746,115223074
3341,puducherry,2020,2,Merchant payments,249951,160931601
3342,puducherry,2020,2,Financial Services,1555,2339469
3343,puducherry,2020,2,Others,2342,1346718
3344,puducherry,2022,3,Merchant payments,3992974,2322908508
3345,puducherry,2022,3,Peer-to-peer payments,2474932,8058325855
3346,puducherry,2022,3,Recharge & bill payments,564285,463054690
3347,puducherry,2022,3,Financial Services,4621,5514275
3348,puducherry,2022,3,Others,5915,4514380
3349,puducherry,2022,4,Merchant payments,4464977,2534351530
3350,puducherry,2022,4,Peer-to-peer payments,2547018,8141612224
3351,puducherry,2022,4,Recharge & bill payments,531963,453692483
3352,puducherry,2022,4,Financial Services,6073,7875178
3353,puducherry,2022,4,Others,6096,4673460
3354,puducherry,2022,1,Merchant payments,3723135,2199614586
3355,puducherry,2022,1,Peer-to-peer payments,2901199,9407577501
3356,puducherry,2022,1,Recharge & bill payments,715338,460522863
3357,puducherry,2022,1,Financial Services,6203,8184455
3358,puducherry,2022,1,Others,13301,7575497
3359,puducherry,2022,2,Merchant payments,4613049,2693234774
3360,puducherry,2022,2,Peer-to-peer payments,3242208,10537267921
3361,puducherry,2022,2,Recharge & bill payments,773154,535604974
3362,puducherry,2022,2,Financial Services,4914,6556452
3363,puducherry,2022,2,Others,10362,6081132
3364,puducherry,2019,3,Peer-to-peer payments,394866,1316118199
3365,puducherry,2019,3,Recharge & bill payments,158483,57003044
3366,puducherry,2019,3,Merchant payments,156137,82601335
3367,puducherry,2019,3,Financial Services,1090,528680
3368,puducherry,2019,3,Others,6250,4457097
3369,puducherry,2019,4,Peer-to-peer payments,559670,1725523873
3370,puducherry,2019,4,Merchant payments,249621,128039884
3371,puducherry,2019,4,Recharge & bill payments,195707,74383571
3372,puducherry,2019,4,Financial Services,1481,391196
3373,puducherry,2019,4,Others,6176,3689792
3374,puducherry,2019,1,Peer-to-peer payments,313822,835983054
3375,puducherry,2019,1,Recharge & bill payments,124092,32635247
3376,puducherry,2019,1,Merchant payments,54518,33763704
3377,puducherry,2019,1,Financial Services,3165,337570
3378,puducherry,2019,1,Others,5495,3753447
3379,puducherry,2019,2,Peer-to-peer payments,331248,1109343371
3380,puducherry,2019,2,Recharge & bill payments,147585,46876569
3381,puducherry,2019,2,Merchant payments,92941,49963601
3382,puducherry,2019,2,Financial Services,1524,469351
3383,puducherry,2019,2,Others,6779,4794015
3384,puducherry,2018,3,Peer-to-peer payments,101817,378368361
3385,puducherry,2018,3,Recharge & bill payments,67909,19654338
3386,puducherry,2018,3,Merchant payments,14384,16102024
3387,puducherry,2018,3,Financial Services,1766,395306
3388,puducherry,2018,3,Others,4395,3138045
3389,puducherry,2018,4,Peer-to-peer payments,173170,569825171
3390,puducherry,2018,4,Recharge & bill payments,95788,25159891
3391,puducherry,2018,4,Merchant payments,29470,25999609
3392,puducherry,2018,4,Financial Services,3490,689170
3393,puducherry,2018,4,Others,6046,4017822
3394,puducherry,2018,1,Recharge & bill payments,53125,9704752
3395,puducherry,2018,1,Peer-to-peer payments,40303,147834476
3396,puducherry,2018,1,Merchant payments,4163,4427034
3397,puducherry,2018,1,Financial Services,2086,565799
3398,puducherry,2018,1,Others,4535,3293909
3399,puducherry,2018,2,Recharge & bill payments,59867,14607336
3400,puducherry,2018,2,Peer-to-peer payments,57751,261299695
3401,puducherry,2018,2,Merchant payments,6904,6103101
3402,puducherry,2018,2,Financial Services,2105,822585
3403,puducherry,2018,2,Others,3634,2968399
3404,andaman-&-nicobar-islands,2021,3,Peer-to-peer payments,192321,1077787837
3405,andaman-&-nicobar-islands,2021,3,Recharge & bill payments,136010,51243450
3406,andaman-&-nicobar-islands,2021,3,Merchant payments,118340,176991328
3407,andaman-&-nicobar-islands,2021,3,Financial Services,990,2351013
3408,andaman-&-nicobar-islands,2021,3,Others,2103,1650766
3409,andaman-&-nicobar-islands,2021,4,Peer-to-peer payments,285778,1544932663
3410,andaman-&-nicobar-islands,2021,4,Merchant payments,210164,322842314
3411,andaman-&-nicobar-islands,2021,4,Recharge & bill payments,135608,59243518
3412,andaman-&-nicobar-islands,2021,4,Financial Services,1718,3137965
3413,andaman-&-nicobar-islands,2021,4,Others,2855,2453640
3414,andaman-&-nicobar-islands,2021,1,Peer-to-peer payments,105458,665391395
3415,andaman-&-nicobar-islands,2021,1,Recharge & bill payments,84119,37160922
3416,andaman-&-nicobar-islands,2021,1,Merchant payments,53090,78606979
3417,andaman-&-nicobar-islands,2021,1,Financial Services,884,1469351
3418,andaman-&-nicobar-islands,2021,1,Others,1201,1077918
3419,andaman-&-nicobar-islands,2021,2,Peer-to-peer payments,132772,748382044
3420,andaman-&-nicobar-islands,2021,2,Recharge & bill payments,120911,43691961
3421,andaman-&-nicobar-islands,2021,2,Merchant payments,85143,103707408
3422,andaman-&-nicobar-islands,2021,2,Financial Services,960,2038521
3423,andaman-&-nicobar-islands,2021,2,Others,1628,1327080
3424,andaman-&-nicobar-islands,2023,1,Merchant payments,1122063,1008821751
3425,andaman-&-nicobar-islands,2023,1,Peer-to-peer payments,862347,3299762230
3426,andaman-&-nicobar-islands,2023,1,Recharge & bill payments,286024,146338470
3427,andaman-&-nicobar-islands,2023,1,Financial Services,2515,3556954
3428,andaman-&-nicobar-islands,2023,1,Others,3443,3049182
3429,andaman-&-nicobar-islands,2023,2,Merchant payments,1410653,1159905474
3430,andaman-&-nicobar-islands,2023,2,Peer-to-peer payments,970525,3664415887
3431,andaman-&-nicobar-islands,2023,2,Recharge & bill payments,320922,158455723
3432,andaman-&-nicobar-islands,2023,2,Financial Services,2158,4161814
3433,andaman-&-nicobar-islands,2023,2,Others,3517,3405338
3434,andaman-&-nicobar-islands,2020,3,Recharge & bill payments,59310,24756220
3435,andaman-&-nicobar-islands,2020,3,Peer-to-peer payments,40697,289078946
3436,andaman-&-nicobar-islands,2020,3,Merchant payments,16096,22682992
3437,andaman-&-nicobar-islands,2020,3,Financial Services,572,961836
3438,andaman-&-nicobar-islands,2020,3,Others,808,539449
3439,andaman-&-nicobar-islands,2020,4,Peer-to-peer payments,81439,533316526
3440,andaman-&-nicobar-islands,2020,4,Recharge & bill payments,80811,33710030
3441,andaman-&-nicobar-islands,2020,4,Merchant payments,59391,56867468
3442,andaman-&-nicobar-islands,2020,4,Financial Services,965,1880546
3443,andaman-&-nicobar-islands,2020,4,Others,1925,1508083
3444,andaman-&-nicobar-islands,2020,1,Peer-to-peer payments,18324,142332401
3445,andaman-&-nicobar-islands,2020,1,Recharge & bill payments,18268,10850414
3446,andaman-&-nicobar-islands,2020,1,Merchant payments,4424,7752871
3447,andaman-&-nicobar-islands,2020,1,Financial Services,66,208231
3448,andaman-&-nicobar-islands,2020,1,Others,216,332393
3449,andaman-&-nicobar-islands,2020,2,Recharge & bill payments,38125,17659622
3450,andaman-&-nicobar-islands,2020,2,Peer-to-peer payments,20303,141728757
3451,andaman-&-nicobar-islands,2020,2,Merchant payments,4004,9236375
3452,andaman-&-nicobar-islands,2020,2,Financial Services,175,706932
3453,andaman-&-nicobar-islands,2020,2,Others,355,313313
3454,andaman-&-nicobar-islands,2022,3,Merchant payments,716105,693438186
3455,andaman-&-nicobar-islands,2022,3,Peer-to-peer payments,622217,2514535154
3456,andaman-&-nicobar-islands,2022,3,Recharge & bill payments,240766,97748065
3457,andaman-&-nicobar-islands,2022,3,Financial Services,1814,2166304
3458,andaman-&-nicobar-islands,2022,3,Others,3477,2744060
3459,andaman-&-nicobar-islands,2022,4,Merchant payments,956536,906365300
3460,andaman-&-nicobar-islands,2022,4,Peer-to-peer payments,768758,2961630584
3461,andaman-&-nicobar-islands,2022,4,Recharge & bill payments,256050,110037119
3462,andaman-&-nicobar-islands,2022,4,Financial Services,2499,3533987
3463,andaman-&-nicobar-islands,2022,4,Others,3692,3107412
3464,andaman-&-nicobar-islands,2022,1,Peer-to-peer payments,342649,1682328505
3465,andaman-&-nicobar-islands,2022,1,Merchant payments,284298,370091558
3466,andaman-&-nicobar-islands,2022,1,Recharge & bill payments,163401,71300133
3467,andaman-&-nicobar-islands,2022,1,Financial Services,1757,2869682
3468,andaman-&-nicobar-islands,2022,1,Others,2643,2440321
3469,andaman-&-nicobar-islands,2022,2,Merchant payments,449540,510838980
3470,andaman-&-nicobar-islands,2022,2,Peer-to-peer payments,437606,2088309073
3471,andaman-&-nicobar-islands,2022,2,Recharge & bill payments,179515,82232936
3472,andaman-&-nicobar-islands,2022,2,Financial Services,1448,2089862
3473,andaman-&-nicobar-islands,2022,2,Others,3108,2449496
3474,andaman-&-nicobar-islands,2019,3,Recharge & bill payments,16219,8171737
3475,andaman-&-nicobar-islands,2019,3,Peer-to-peer payments,13767,101079821
3476,andaman-&-nicobar-islands,2019,3,Merchant payments,3519,4428734
3477,andaman-&-nicobar-islands,2019,3,Financial Services,50,158857
3478,andaman-&-nicobar-islands,2019,3,Others,215,232624
3479,andaman-&-nicobar-islands,2019,4,Peer-to-peer payments,18128,121493224
3480,andaman-&-nicobar-islands,2019,4,Recharge & bill payments,13851,9538690
3481,andaman-&-nicobar-islands,2019,4,Merchant payments,2920,5247500
3482,andaman-&-nicobar-islands,2019,4,Financial Services,60,295937
3483,andaman-&-nicobar-islands,2019,4,Others,200,263177
3484,andaman-&-nicobar-islands,2019,1,Recharge & bill payments,15263,6611459
3485,andaman-&-nicobar-islands,2019,1,Peer-to-peer payments,13119,91808345
3486,andaman-&-nicobar-islands,2019,1,Merchant payments,1759,3266589
3487,andaman-&-nicobar-islands,2019,1,Financial Services,62,116250
3488,andaman-&-nicobar-islands,2019,1,Others,283,497094
3489,andaman-&-nicobar-islands,2019,2,Recharge & bill payments,14676,7242448
3490,andaman-&-nicobar-islands,2019,2,Peer-to-peer payments,14481,107525358
3491,andaman-&-nicobar-islands,2019,2,Merchant payments,4031,4702152
3492,andaman-&-nicobar-islands,2019,2,Financial Services,124,113278
3493,andaman-&-nicobar-islands,2019,2,Others,377,671471
3494,andaman-&-nicobar-islands,2018,3,Recharge & bill payments,8636,4343504
3495,andaman-&-nicobar-islands,2018,3,Peer-to-peer payments,6448,49270781
3496,andaman-&-nicobar-islands,2018,3,Merchant payments,945,1627359
3497,andaman-&-nicobar-islands,2018,3,Financial Services,42,1481
3498,andaman-&-nicobar-islands,2018,3,Others,194,314343
3499,andaman-&-nicobar-islands,2018,4,Recharge & bill payments,11517,5450549
3500,andaman-&-nicobar-islands,2018,4,Peer-to-peer payments,10451,81001456
3501,andaman-&-nicobar-islands,2018,4,Merchant payments,1421,3552027
3502,andaman-&-nicobar-islands,2018,4,Financial Services,29,76035
3503,andaman-&-nicobar-islands,2018,4,Others,340,468266
3504,andaman-&-nicobar-islands,2018,1,Recharge & bill payments,4200,1845307
3505,andaman-&-nicobar-islands,2018,1,Peer-to-peer payments,1871,12138655
3506,andaman-&-nicobar-islands,2018,1,Merchant payments,298,452507
3507,andaman-&-nicobar-islands,2018,1,Financial Services,33,10601
3508,andaman-&-nicobar-islands,2018,1,Others,256,184689
3509,andaman-&-nicobar-islands,2018,2,Recharge & bill payments,6735,2320944
3510,andaman-&-nicobar-islands,2018,2,Peer-to-peer payments,3575,24511925
3511,andaman-&-nicobar-islands,2018,2,Merchant payments,603,1024491
3512,andaman-&-nicobar-islands,2018,2,Financial Services,59,121336
3513,andaman-&-nicobar-islands,2018,2,Others,368,359838
3514,jharkhand,2021,3,Peer-to-peer payments,30113326,97742557031
3515,jharkhand,2021,3,Merchant payments,29687162,19954619973
3516,jharkhand,2021,3,Recharge & bill payments,10742405,4029136911
3517,jharkhand,2021,3,Financial Services,51289,65035270
3518,jharkhand,2021,3,Others,201520,99665931
3519,jharkhand,2021,4,Merchant payments,45007900,30397134744
3520,jharkhand,2021,4,Peer-to-peer payments,39476282,130461675107
3521,jharkhand,2021,4,Recharge & bill payments,11173974,4920513757
3522,jharkhand,2021,4,Financial Services,72802,82938673
3523,jharkhand,2021,4,Others,278084,154856720
3524,jharkhand,2021,1,Peer-to-peer payments,19151083,69198235576
3525,jharkhand,2021,1,Merchant payments,17489113,11545580927
3526,jharkhand,2021,1,Recharge & bill payments,7826608,2888409672
3527,jharkhand,2021,1,Financial Services,50526,54836609
3528,jharkhand,2021,1,Others,104333,62290337
3529,jharkhand,2021,2,Peer-to-peer payments,24184568,86037113965
3530,jharkhand,2021,2,Merchant payments,19041292,14731458451
3531,jharkhand,2021,2,Recharge & bill payments,10583445,3531023352
3532,jharkhand,2021,2,Financial Services,54379,57959229
3533,jharkhand,2021,2,Others,138461,75088312
3534,jharkhand,2023,1,Merchant payments,126431470,72343574616
3535,jharkhand,2023,1,Peer-to-peer payments,91879570,283548545074
3536,jharkhand,2023,1,Recharge & bill payments,21800176,11236559383
3537,jharkhand,2023,1,Financial Services,99366,97678666
3538,jharkhand,2023,1,Others,247521,144978282
3539,jharkhand,2023,2,Merchant payments,156552949,85510419374
3540,jharkhand,2023,2,Peer-to-peer payments,107475200,324260678898
3541,jharkhand,2023,2,Recharge & bill payments,24866991,12206164188
3542,jharkhand,2023,2,Financial Services,101922,101245470
3543,jharkhand,2023,2,Others,236831,136219578
3544,jharkhand,2020,3,Peer-to-peer payments,11984094,43128110246
3545,jharkhand,2020,3,Merchant payments,7728846,5163578368
3546,jharkhand,2020,3,Recharge & bill payments,7211293,2217657034
3547,jharkhand,2020,3,Financial Services,56918,63233533
3548,jharkhand,2020,3,Others,87322,50036637
3549,jharkhand,2020,4,Peer-to-peer payments,17120664,60733288288
3550,jharkhand,2020,4,Merchant payments,14168381,9347677563
3551,jharkhand,2020,4,Recharge & bill payments,7945996,2582828438
3552,jharkhand,2020,4,Financial Services,60989,63947540
3553,jharkhand,2020,4,Others,135603,77432999
3554,jharkhand,2020,1,Peer-to-peer payments,8196850,29875044416
3555,jharkhand,2020,1,Recharge & bill payments,5454093,1358517296
3556,jharkhand,2020,1,Merchant payments,4499942,2298726414
3557,jharkhand,2020,1,Financial Services,46483,31523887
3558,jharkhand,2020,1,Others,85345,47420137
3559,jharkhand,2020,2,Peer-to-peer payments,8724053,32662370316
3560,jharkhand,2020,2,Recharge & bill payments,7538593,1987320466
3561,jharkhand,2020,2,Merchant payments,3753633,2662438204
3562,jharkhand,2020,2,Financial Services,56553,130249402
3563,jharkhand,2020,2,Others,68679,43823586
3564,jharkhand,2022,3,Merchant payments,74816586,45850919744
3565,jharkhand,2022,3,Peer-to-peer payments,57285937,176549466282
3566,jharkhand,2022,3,Recharge & bill payments,14462031,6838978157
3567,jharkhand,2022,3,Financial Services,68467,69016067
3568,jharkhand,2022,3,Others,182311,104503812
3569,jharkhand,2022,4,Merchant payments,91863987,57173653531
3570,jharkhand,2022,4,Peer-to-peer payments,68045210,212953650396
3571,jharkhand,2022,4,Recharge & bill payments,15110623,7625380765
3572,jharkhand,2022,4,Financial Services,81074,89276259
3573,jharkhand,2022,4,Others,199198,129776494
3574,jharkhand,2022,1,Merchant payments,53218047,35404682302
3575,jharkhand,2022,1,Peer-to-peer payments,45881799,153327336656
3576,jharkhand,2022,1,Recharge & bill payments,11502811,5765898871
3577,jharkhand,2022,1,Financial Services,67502,72095750
3578,jharkhand,2022,1,Others,241051,130193505
3579,jharkhand,2022,2,Merchant payments,67435024,44149892984
3580,jharkhand,2022,2,Peer-to-peer payments,52086790,175208899196
3581,jharkhand,2022,2,Recharge & bill payments,13145888,6119623547
3582,jharkhand,2022,2,Financial Services,50361,53281830
3583,jharkhand,2022,2,Others,207212,104530269
3584,jharkhand,2019,3,Peer-to-peer payments,5708187,19050145624
3585,jharkhand,2019,3,Merchant payments,4766457,1494546030
3586,jharkhand,2019,3,Recharge & bill payments,3527625,754845093
3587,jharkhand,2019,3,Financial Services,103620,80276391
3588,jharkhand,2019,3,Others,114758,86160853
3589,jharkhand,2019,4,Peer-to-peer payments,10301226,25360155657
3590,jharkhand,2019,4,Recharge & bill payments,4390094,966539484
3591,jharkhand,2019,4,Merchant payments,3359590,1725990595
3592,jharkhand,2019,4,Financial Services,104630,45850806
3593,jharkhand,2019,4,Others,93078,49211833
3594,jharkhand,2019,1,Peer-to-peer payments,5952105,12664709652
3595,jharkhand,2019,1,Recharge & bill payments,2347079,440323945
3596,jharkhand,2019,1,Merchant payments,892826,391616776
3597,jharkhand,2019,1,Financial Services,105558,47227410
3598,jharkhand,2019,1,Others,90140,83358664
3599,jharkhand,2019,2,Peer-to-peer payments,5155937,17044444613
3600,jharkhand,2019,2,Recharge & bill payments,2734377,562210324
3601,jharkhand,2019,2,Merchant payments,2049311,862186711
3602,jharkhand,2019,2,Financial Services,67479,51588987
3603,jharkhand,2019,2,Others,121107,102270668
3604,jharkhand,2018,3,Peer-to-peer payments,6003688,8142915751
3605,jharkhand,2018,3,Recharge & bill payments,1539476,256930062
3606,jharkhand,2018,3,Merchant payments,287427,155059935
3607,jharkhand,2018,3,Financial Services,216343,38182603
3608,jharkhand,2018,3,Others,75687,68483065
3609,jharkhand,2018,4,Peer-to-peer payments,3325473,9414019816
3610,jharkhand,2018,4,Recharge & bill payments,1885135,328077093
3611,jharkhand,2018,4,Merchant payments,845956,373435992
3612,jharkhand,2018,4,Financial Services,136918,36357465
3613,jharkhand,2018,4,Others,90561,90026272
3614,jharkhand,2018,1,Recharge & bill payments,1095857,132181815
3615,jharkhand,2018,1,Peer-to-peer payments,809459,2036315435
3616,jharkhand,2018,1,Financial Services,107755,45483178
3617,jharkhand,2018,1,Merchant payments,66299,66465337
3618,jharkhand,2018,1,Others,99551,93740623
3619,jharkhand,2018,2,Recharge & bill payments,1398777,208894647
3620,jharkhand,2018,2,Peer-to-peer payments,1375872,4205862516
3621,jharkhand,2018,2,Financial Services,160637,65554548
3622,jharkhand,2018,2,Merchant payments,130339,138889079
3623,jharkhand,2018,2,Others,86455,102374867
3624,telangana,2021,3,Merchant payments,286735350,159227310549
3625,telangana,2021,3,Peer-to-peer payments,271436926,981754679241
3626,telangana,2021,3,Recharge & bill payments,62744121,36434881136
3627,telangana,2021,3,Financial Services,235519,329138539
3628,telangana,2021,3,Others,1734852,543116826
3629,telangana,2021,4,Merchant payments,376584215,212974766412
3630,telangana,2021,4,Peer-to-peer payments,331774591,1204991223519
3631,telangana,2021,4,Recharge & bill payments,66477036,44760398983
3632,telangana,2021,4,Financial Services,298871,392141743
3633,telangana,2021,4,Others,855060,639658842
3634,telangana,2021,1,Merchant payments,185230619,95927278280
3635,telangana,2021,1,Peer-to-peer payments,179738195,676276353116
3636,telangana,2021,1,Recharge & bill payments,46371555,26447601338
3637,telangana,2021,1,Financial Services,262473,320153410
3638,telangana,2021,1,Others,969268,387877900
3639,telangana,2021,2,Peer-to-peer payments,230861833,872151973637
3640,telangana,2021,2,Merchant payments,205232899,123207789311
3641,telangana,2021,2,Recharge & bill payments,58637866,31877277168
3642,telangana,2021,2,Financial Services,278546,300569264
3643,telangana,2021,2,Others,856400,420723415
3644,telangana,2023,1,Merchant payments,830385203,369961744486
3645,telangana,2023,1,Peer-to-peer payments,522865792,1898813645344
