,State,Transaction_Year,Quaters,District,Transaction_Type,Transaction_Count,Transaction_Amount
382,madhya-pradesh,2020,4,raisen district,TOTAL,2354383,3795545559
383,madhya-pradesh,2020,4,mandsaur district,TOTAL,1702849,3599293908
384,madhya-pradesh,2020,4,barwani district,TOTAL,942429,1900039062
385,madhya-pradesh,2020,4,katni district,TOTAL,1313363,2477741226
386,madhya-pradesh,2020,4,dindori district,TOTAL,507945,1044878188
387,madhya-pradesh,2020,4,shivpuri district,TOTAL,1338636,3314285091
388,madhya-pradesh,2020,4,gwalior district,TOTAL,6115831,12129267094
389,madhya-pradesh,2020,4,anuppur district,TOTAL,968828,1811583633
390,madhya-pradesh,2020,4,agar malwa district,TOTAL,687422,1634982482
391,madhya-pradesh,2020,4,ashoknagar district,TOTAL,668278,1488084429
392,madhya-pradesh,2020,4,sagar district,TOTAL,2882971,5341735254
393,madhya-pradesh,2020,4,niwari district,TOTAL,263987,587169247
394,madhya-pradesh,2020,4,rewa district,TOTAL,3045335,6440539078
395,madhya-pradesh,2020,4,shajapur district,TOTAL,1557727,3122785610
396,madhya-pradesh,2020,4,ujjain district,TOTAL,4280284,7849328204
397,madhya-pradesh,2020,4,bhind district,TOTAL,1375781,3148511019
398,madhya-pradesh,2020,4,tikamgarh district,TOTAL,689996,1420798584
399,madhya-pradesh,2020,4,seoni district,TOTAL,1518741,3105941827
400,madhya-pradesh,2020,4,harda district,TOTAL,745011,1358337158
401,madhya-pradesh,2020,4,burhanpur district,TOTAL,835693,1468116825
402,madhya-pradesh,2020,4,damoh district,TOTAL,795381,1648755982
403,madhya-pradesh,2020,4,bhopal district,TOTAL,38492334,67905952477
404,madhya-pradesh,2020,4,jhabua district,TOTAL,526191,1047606013
405,madhya-pradesh,2020,4,dhar district,TOTAL,3833814,6450900581
406,madhya-pradesh,2020,4,guna district,TOTAL,1650908,3557970760
407,madhya-pradesh,2020,4,east nimar district,TOTAL,1569591,2763633316
408,madhya-pradesh,2020,4,chhindwara district,TOTAL,3170211,5890642613
409,madhya-pradesh,2020,4,umaria district,TOTAL,610841,1162284635
410,madhya-pradesh,2020,4,mandla district,TOTAL,834886,1577936333
411,madhya-pradesh,2020,4,indore district,TOTAL,25715586,42359214660
412,madhya-pradesh,2020,4,shahdol district,TOTAL,1463780,2800510419
413,madhya-pradesh,2020,4,ratlam district,TOTAL,2168894,4568608001
414,madhya-pradesh,2020,4,panna district,TOTAL,643236,1391244910
415,madhya-pradesh,2020,4,chhatarpur district,TOTAL,1286133,2810603686
416,madhya-pradesh,2020,1,morena district,TOTAL,677107,1487773913
417,madhya-pradesh,2020,1,alirajpur district,TOTAL,80878,139222795
418,madhya-pradesh,2020,1,sehore district,TOTAL,1747508,2672516076
419,madhya-pradesh,2020,1,rajgarh district,TOTAL,1003150,1931180320
420,madhya-pradesh,2020,1,khargone district,TOTAL,881158,1574505862
421,madhya-pradesh,2020,1,satna district,TOTAL,1054696,1784631427
422,madhya-pradesh,2020,1,narsinghpur district,TOTAL,688918,1184472226
423,madhya-pradesh,2020,1,jabalpur district,TOTAL,3486010,5963024021
424,madhya-pradesh,2020,1,hoshangabad district,TOTAL,828769,1373162855
425,madhya-pradesh,2020,1,vidisha district,TOTAL,924103,1432345729
426,madhya-pradesh,2020,1,balaghat district,TOTAL,906061,1537219792
427,madhya-pradesh,2020,1,singrauli district,TOTAL,1021478,1813855141
428,madhya-pradesh,2020,1,betul district,TOTAL,945162,1505930532
429,madhya-pradesh,2020,1,sidhi district,TOTAL,446051,920320721
430,madhya-pradesh,2020,1,datia district,TOTAL,268264,526142245
431,madhya-pradesh,2020,1,dewas district,TOTAL,1550696,2464387871
432,madhya-pradesh,2020,1,sheopur district,TOTAL,184458,352706798
433,madhya-pradesh,2020,1,neemuch district,TOTAL,531047,886080840
434,madhya-pradesh,2020,1,raisen district,TOTAL,1032990,1549085424
435,madhya-pradesh,2020,1,mandsaur district,TOTAL,807793,1375833119
436,madhya-pradesh,2020,1,barwani district,TOTAL,325006,604870938
437,madhya-pradesh,2020,1,katni district,TOTAL,556365,943799882
438,madhya-pradesh,2020,1,dindori district,TOTAL,214866,396788718
439,madhya-pradesh,2020,1,shivpuri district,TOTAL,550319,1103063094
440,madhya-pradesh,2020,1,gwalior district,TOTAL,2793829,4742983278
441,madhya-pradesh,2020,1,anuppur district,TOTAL,418000,724569321
442,madhya-pradesh,2020,1,agar malwa district,TOTAL,311735,625620488
443,madhya-pradesh,2020,1,ashoknagar district,TOTAL,277647,528607935
444,madhya-pradesh,2020,1,sagar district,TOTAL,1331074,2082416999
445,madhya-pradesh,2020,1,niwari district,TOTAL,121988,217310730
446,madhya-pradesh,2020,1,rewa district,TOTAL,1358528,2622020903
447,madhya-pradesh,2020,1,shajapur district,TOTAL,669470,1213374763
448,madhya-pradesh,2020,1,ujjain district,TOTAL,1956388,2984071094
449,madhya-pradesh,2020,1,bhind district,TOTAL,576145,1134766386
450,madhya-pradesh,2020,1,tikamgarh district,TOTAL,303500,526334043
451,madhya-pradesh,2020,1,seoni district,TOTAL,673872,1242759290
452,madhya-pradesh,2020,1,harda district,TOTAL,286337,488993407
453,madhya-pradesh,2020,1,burhanpur district,TOTAL,290428,470435916
454,madhya-pradesh,2020,1,damoh district,TOTAL,356009,643762443
455,madhya-pradesh,2020,1,bhopal district,TOTAL,18872294,26955303213
456,madhya-pradesh,2020,1,jhabua district,TOTAL,185141,335602062
457,madhya-pradesh,2020,1,dhar district,TOTAL,1500274,2336164021
458,madhya-pradesh,2020,1,guna district,TOTAL,712143,1318350475
459,madhya-pradesh,2020,1,east nimar district,TOTAL,631279,985252866
460,madhya-pradesh,2020,1,chhindwara district,TOTAL,1550995,2660677487
461,madhya-pradesh,2020,1,umaria district,TOTAL,253659,456166379
462,madhya-pradesh,2020,1,mandla district,TOTAL,346631,557993549
463,madhya-pradesh,2020,1,indore district,TOTAL,20249473,30491290764
464,madhya-pradesh,2020,1,shahdol district,TOTAL,761513,1534787163
465,madhya-pradesh,2020,1,ratlam district,TOTAL,1004214,1772832178
466,madhya-pradesh,2020,1,panna district,TOTAL,272659,502772844
467,madhya-pradesh,2020,1,chhatarpur district,TOTAL,588668,1059141076
468,madhya-pradesh,2020,2,morena district,TOTAL,979863,2004598751
469,madhya-pradesh,2020,2,alirajpur district,TOTAL,155614,263806138
470,madhya-pradesh,2020,2,sehore district,TOTAL,2007098,3502556848
471,madhya-pradesh,2020,2,rajgarh district,TOTAL,1370563,3068680022
472,madhya-pradesh,2020,2,khargone district,TOTAL,1304018,2348687630
473,madhya-pradesh,2020,2,satna district,TOTAL,1279303,2299659062
474,madhya-pradesh,2020,2,narsinghpur district,TOTAL,937615,1747257364
475,madhya-pradesh,2020,2,jabalpur district,TOTAL,2318052,4127023650
476,madhya-pradesh,2020,2,hoshangabad district,TOTAL,1066800,1911483431
477,madhya-pradesh,2020,2,vidisha district,TOTAL,1117516,2114809476
478,madhya-pradesh,2020,2,balaghat district,TOTAL,1264576,2249262810
479,madhya-pradesh,2020,2,singrauli district,TOTAL,1241316,2418071609
480,madhya-pradesh,2020,2,betul district,TOTAL,1295916,2035034813
481,madhya-pradesh,2020,2,sidhi district,TOTAL,594134,1251703559
482,madhya-pradesh,2020,2,datia district,TOTAL,371197,814911322
483,madhya-pradesh,2020,2,dewas district,TOTAL,1913320,3316587068
484,madhya-pradesh,2020,2,sheopur district,TOTAL,287598,632810944
485,madhya-pradesh,2020,2,neemuch district,TOTAL,647097,1070993929
486,madhya-pradesh,2020,2,raisen district,TOTAL,1262637,2158327798
487,madhya-pradesh,2020,2,mandsaur district,TOTAL,988154,1894387003
488,madhya-pradesh,2020,2,barwani district,TOTAL,504022,917979409
489,madhya-pradesh,2020,2,katni district,TOTAL,697772,1227357562
490,madhya-pradesh,2020,2,dindori district,TOTAL,294665,642902838
491,madhya-pradesh,2020,2,shivpuri district,TOTAL,765616,1802939903
492,madhya-pradesh,2020,2,gwalior district,TOTAL,2624767,4775816368
493,madhya-pradesh,2020,2,anuppur district,TOTAL,528535,980195492
494,madhya-pradesh,2020,2,agar malwa district,TOTAL,457894,1029333871
495,madhya-pradesh,2020,2,ashoknagar district,TOTAL,411999,915854462
496,madhya-pradesh,2020,2,sagar district,TOTAL,1633278,2989078262
497,madhya-pradesh,2020,2,niwari district,TOTAL,163980,323550911
498,madhya-pradesh,2020,2,rewa district,TOTAL,1877915,3929625254
499,madhya-pradesh,2020,2,shajapur district,TOTAL,963692,2009109363
500,madhya-pradesh,2020,2,ujjain district,TOTAL,2060273,3502234253
501,madhya-pradesh,2020,2,bhind district,TOTAL,860061,1567302614
502,madhya-pradesh,2020,2,tikamgarh district,TOTAL,433833,870779989
503,madhya-pradesh,2020,2,seoni district,TOTAL,919072,1876111768
504,madhya-pradesh,2020,2,harda district,TOTAL,437409,923750328
505,madhya-pradesh,2020,2,burhanpur district,TOTAL,448472,721369190
506,madhya-pradesh,2020,2,damoh district,TOTAL,503111,957636734
507,madhya-pradesh,2020,2,bhopal district,TOTAL,14074026,27679446324
508,madhya-pradesh,2020,2,jhabua district,TOTAL,345216,610389566
509,madhya-pradesh,2020,2,dhar district,TOTAL,1792207,2906918483
510,madhya-pradesh,2020,2,guna district,TOTAL,900412,2035955767
511,madhya-pradesh,2020,2,east nimar district,TOTAL,941821,1549743255
512,madhya-pradesh,2020,2,chhindwara district,TOTAL,1950309,3543387312
513,madhya-pradesh,2020,2,umaria district,TOTAL,340098,646825289
514,madhya-pradesh,2020,2,mandla district,TOTAL,480536,850370429
515,madhya-pradesh,2020,2,indore district,TOTAL,13320426,28685653051
516,madhya-pradesh,2020,2,shahdol district,TOTAL,791555,1542516881
517,madhya-pradesh,2020,2,ratlam district,TOTAL,1214400,2377066090
518,madhya-pradesh,2020,2,panna district,TOTAL,411969,812220357
519,madhya-pradesh,2020,2,chhatarpur district,TOTAL,788845,1487940663
520,madhya-pradesh,2022,3,morena district,TOTAL,5260254,10077083629
521,madhya-pradesh,2022,3,alirajpur district,TOTAL,767087,1423110710
522,madhya-pradesh,2022,3,sehore district,TOTAL,8802203,12815375203
523,madhya-pradesh,2022,3,rajgarh district,TOTAL,7547865,11809230689
524,madhya-pradesh,2022,3,khargone district,TOTAL,7193518,12256623797
525,madhya-pradesh,2022,3,satna district,TOTAL,7465749,11772751753
526,madhya-pradesh,2022,3,narsinghpur district,TOTAL,3985624,6530704889
527,madhya-pradesh,2022,3,jabalpur district,TOTAL,17564654,26204520330
528,madhya-pradesh,2022,3,hoshangabad district,TOTAL,5773164,9029973850
529,madhya-pradesh,2022,3,vidisha district,TOTAL,5548689,8595832933
530,madhya-pradesh,2022,3,balaghat district,TOTAL,6805252,10662410087
531,madhya-pradesh,2022,3,singrauli district,TOTAL,6267855,9597574837
532,madhya-pradesh,2022,3,betul district,TOTAL,5583345,8284834383
533,madhya-pradesh,2022,3,sidhi district,TOTAL,3032968,5365370424
534,madhya-pradesh,2022,3,datia district,TOTAL,1934190,3578726247
535,madhya-pradesh,2022,3,dewas district,TOTAL,10823857,16145007712
536,madhya-pradesh,2022,3,sheopur district,TOTAL,1331410,2619892789
537,madhya-pradesh,2022,3,neemuch district,TOTAL,3695990,6541908207
538,madhya-pradesh,2022,3,raisen district,TOTAL,6941557,9432978561
539,madhya-pradesh,2022,3,mandsaur district,TOTAL,6193098,10509305951
540,madhya-pradesh,2022,3,barwani district,TOTAL,3479332,5994532031
541,madhya-pradesh,2022,3,katni district,TOTAL,3880008,6280080299
542,madhya-pradesh,2022,3,dindori district,TOTAL,1181160,2016100616
543,madhya-pradesh,2022,3,shivpuri district,TOTAL,5133457,8579987357
544,madhya-pradesh,2022,3,gwalior district,TOTAL,19510123,31696730031
545,madhya-pradesh,2022,3,anuppur district,TOTAL,2537098,3560176144
546,madhya-pradesh,2022,3,agar malwa district,TOTAL,2657396,4218852627
547,madhya-pradesh,2022,3,ashoknagar district,TOTAL,2594364,3845051824
548,madhya-pradesh,2022,3,sagar district,TOTAL,8201733,12730465685
549,madhya-pradesh,2022,3,niwari district,TOTAL,914896,1400549096
550,madhya-pradesh,2022,3,rewa district,TOTAL,8837903,14504856959
551,madhya-pradesh,2022,3,shajapur district,TOTAL,5487202,8462893132
552,madhya-pradesh,2022,3,ujjain district,TOTAL,14059587,21942517753
553,madhya-pradesh,2022,3,bhind district,TOTAL,3676981,6656264526
554,madhya-pradesh,2022,3,tikamgarh district,TOTAL,2630402,3652020627
555,madhya-pradesh,2022,3,seoni district,TOTAL,4334474,7190175893
556,madhya-pradesh,2022,3,harda district,TOTAL,2013493,3559158048
557,madhya-pradesh,2022,3,burhanpur district,TOTAL,2692224,4327279250
558,madhya-pradesh,2022,3,damoh district,TOTAL,2456188,4251644669
559,madhya-pradesh,2022,3,bhopal district,TOTAL,156507125,194323899841
560,madhya-pradesh,2022,3,jhabua district,TOTAL,2007872,3646257186
561,madhya-pradesh,2022,3,dhar district,TOTAL,12392412,18195974455
562,madhya-pradesh,2022,3,guna district,TOTAL,5710607,8417500012
563,madhya-pradesh,2022,3,east nimar district,TOTAL,4997320,7258261928
564,madhya-pradesh,2022,3,chhindwara district,TOTAL,169367916,236429180484
565,madhya-pradesh,2022,3,umaria district,TOTAL,1635430,2469243169
566,madhya-pradesh,2022,3,mandla district,TOTAL,2093752,3577880638
567,madhya-pradesh,2022,3,indore district,TOTAL,140075797,181342408308
568,madhya-pradesh,2022,3,shahdol district,TOTAL,4233669,6225386697
569,madhya-pradesh,2022,3,ratlam district,TOTAL,6776803,11673995695
570,madhya-pradesh,2022,3,panna district,TOTAL,1937883,3448041867
571,madhya-pradesh,2022,3,chhatarpur district,TOTAL,4726623,7777910395
572,madhya-pradesh,2022,4,morena district,TOTAL,6018009,12185325528
573,madhya-pradesh,2022,4,alirajpur district,TOTAL,961033,1714745171
574,madhya-pradesh,2022,4,sehore district,TOTAL,9468901,14782454158
575,madhya-pradesh,2022,4,rajgarh district,TOTAL,8258651,14165273209
576,madhya-pradesh,2022,4,khargone district,TOTAL,7835996,13676102777
577,madhya-pradesh,2022,4,satna district,TOTAL,8834193,14047178840
578,madhya-pradesh,2022,4,narsinghpur district,TOTAL,4307879,7466632025
579,madhya-pradesh,2022,4,jabalpur district,TOTAL,17383664,26637455898
580,madhya-pradesh,2022,4,hoshangabad district,TOTAL,6954459,11236164142
581,madhya-pradesh,2022,4,vidisha district,TOTAL,6070752,9896531672
582,madhya-pradesh,2022,4,balaghat district,TOTAL,8076760,12809279793
583,madhya-pradesh,2022,4,singrauli district,TOTAL,7130043,10537115299
584,madhya-pradesh,2022,4,betul district,TOTAL,7428219,11204326326
585,madhya-pradesh,2022,4,sidhi district,TOTAL,3677764,6223057250
586,madhya-pradesh,2022,4,datia district,TOTAL,2235254,4316605275
587,madhya-pradesh,2022,4,dewas district,TOTAL,11710945,18499556126
588,madhya-pradesh,2022,4,sheopur district,TOTAL,1791741,3433927096
589,madhya-pradesh,2022,4,neemuch district,TOTAL,4114307,7535010026
590,madhya-pradesh,2022,4,raisen district,TOTAL,7434383,10839929955
591,madhya-pradesh,2022,4,mandsaur district,TOTAL,6753322,12134867749
592,madhya-pradesh,2022,4,barwani district,TOTAL,3994550,6955270056
593,madhya-pradesh,2022,4,katni district,TOTAL,4530405,7335619450
594,madhya-pradesh,2022,4,dindori district,TOTAL,1464948,2439427130
595,madhya-pradesh,2022,4,shivpuri district,TOTAL,5548238,10203335078
596,madhya-pradesh,2022,4,gwalior district,TOTAL,21340912,35102831658
597,madhya-pradesh,2022,4,anuppur district,TOTAL,2827704,3904240202
598,madhya-pradesh,2022,4,agar malwa district,TOTAL,3109971,5368024680
599,madhya-pradesh,2022,4,ashoknagar district,TOTAL,2556356,4363776046
600,madhya-pradesh,2022,4,sagar district,TOTAL,8824474,14230277728
601,madhya-pradesh,2022,4,niwari district,TOTAL,1048567,1659223401
602,madhya-pradesh,2022,4,rewa district,TOTAL,9898698,16813110581
603,madhya-pradesh,2022,4,shajapur district,TOTAL,5422596,9184560947
604,madhya-pradesh,2022,4,ujjain district,TOTAL,16707523,27113247453
605,madhya-pradesh,2022,4,bhind district,TOTAL,4262493,8166910988
606,madhya-pradesh,2022,4,tikamgarh district,TOTAL,3096926,4487136972
607,madhya-pradesh,2022,4,seoni district,TOTAL,5464198,9288422911
608,madhya-pradesh,2022,4,harda district,TOTAL,2367397,4381920376
609,madhya-pradesh,2022,4,burhanpur district,TOTAL,3094726,4916226292
610,madhya-pradesh,2022,4,damoh district,TOTAL,4223870,6776421199
611,madhya-pradesh,2022,4,bhopal district,TOTAL,190199488,243653886996
612,madhya-pradesh,2022,4,jhabua district,TOTAL,2469392,4405099020
613,madhya-pradesh,2022,4,dhar district,TOTAL,13287245,20206456864
614,madhya-pradesh,2022,4,guna district,TOTAL,6163569,9802963544
615,madhya-pradesh,2022,4,east nimar district,TOTAL,5770316,8592415791
616,madhya-pradesh,2022,4,chhindwara district,TOTAL,245710341,350638062974
617,madhya-pradesh,2022,4,umaria district,TOTAL,1954168,2842781862
618,madhya-pradesh,2022,4,mandla district,TOTAL,2538024,4341952191
619,madhya-pradesh,2022,4,indore district,TOTAL,158576063,210881632372
620,madhya-pradesh,2022,4,shahdol district,TOTAL,10700938,14780956554
621,madhya-pradesh,2022,4,ratlam district,TOTAL,7498598,13746333050
622,madhya-pradesh,2022,4,panna district,TOTAL,2209465,3903628822
623,madhya-pradesh,2022,4,chhatarpur district,TOTAL,5519834,9172166022
624,madhya-pradesh,2022,1,morena district,TOTAL,4279893,9415969484
625,madhya-pradesh,2022,1,alirajpur district,TOTAL,623826,1361990355
626,madhya-pradesh,2022,1,sehore district,TOTAL,7782311,12240349684
627,madhya-pradesh,2022,1,rajgarh district,TOTAL,6852793,11950279299
628,madhya-pradesh,2022,1,khargone district,TOTAL,5882191,11164906516
629,madhya-pradesh,2022,1,satna district,TOTAL,5959975,11201065191
630,madhya-pradesh,2022,1,narsinghpur district,TOTAL,3450508,6660032550
631,madhya-pradesh,2022,1,jabalpur district,TOTAL,14198131,23727705882
632,madhya-pradesh,2022,1,hoshangabad district,TOTAL,4978689,8166487653
633,madhya-pradesh,2022,1,vidisha district,TOTAL,5048959,8192898968
634,madhya-pradesh,2022,1,balaghat district,TOTAL,5418739,10220279128
635,madhya-pradesh,2022,1,singrauli district,TOTAL,5324750,9581158761
636,madhya-pradesh,2022,1,betul district,TOTAL,5242599,8585764570
637,madhya-pradesh,2022,1,sidhi district,TOTAL,2630276,5497384684
638,madhya-pradesh,2022,1,datia district,TOTAL,1623377,3314862682
639,madhya-pradesh,2022,1,dewas district,TOTAL,8873232,14573666819
640,madhya-pradesh,2022,1,sheopur district,TOTAL,1111291,2392801590
641,madhya-pradesh,2022,1,neemuch district,TOTAL,3135245,6045853448
642,madhya-pradesh,2022,1,raisen district,TOTAL,5782830,8576398167
643,madhya-pradesh,2022,1,mandsaur district,TOTAL,5084917,9758545857
644,madhya-pradesh,2022,1,barwani district,TOTAL,2942467,5738889223
645,madhya-pradesh,2022,1,katni district,TOTAL,3425402,6115245027
646,madhya-pradesh,2022,1,dindori district,TOTAL,1108997,2178200710
647,madhya-pradesh,2022,1,shivpuri district,TOTAL,4407500,8135033650
648,madhya-pradesh,2022,1,gwalior district,TOTAL,15549106,27692015434
649,madhya-pradesh,2022,1,anuppur district,TOTAL,2263667,3701936758
650,madhya-pradesh,2022,1,agar malwa district,TOTAL,2241646,4457490708
651,madhya-pradesh,2022,1,ashoknagar district,TOTAL,2386761,3607089308
652,madhya-pradesh,2022,1,sagar district,TOTAL,7000254,11999611899
653,madhya-pradesh,2022,1,niwari district,TOTAL,698302,1312980782
654,madhya-pradesh,2022,1,rewa district,TOTAL,6925395,13988188476
655,madhya-pradesh,2022,1,shajapur district,TOTAL,4089624,7133632284
656,madhya-pradesh,2022,1,ujjain district,TOTAL,11174270,19317822240
657,madhya-pradesh,2022,1,bhind district,TOTAL,3191338,6627624982
658,madhya-pradesh,2022,1,tikamgarh district,TOTAL,2146517,3313722889
659,madhya-pradesh,2022,1,seoni district,TOTAL,4010669,7776610030
660,madhya-pradesh,2022,1,harda district,TOTAL,1854570,3394808512
661,madhya-pradesh,2022,1,burhanpur district,TOTAL,2342461,3860094714
662,madhya-pradesh,2022,1,damoh district,TOTAL,2115948,4151432646
