,State,Transaction_Year,Quaters,District,Transaction_Type,Transaction_Count,Transaction_Amount
8000,sikkim,2019,4,north,TOTAL,33255,84624221
8001,sikkim,2019,4,East Sikkim,TOTAL,477056,567811576
8002,sikkim,2019,4,East Sikkim,TOTAL,36686,91018557
8003,sikkim,2019,4,East Sikkim,TOTAL,30341,54437850
8004,sikkim,2019,4,East Sikkim,TOTAL,27684,51758366
8005,sikkim,2019,4,East Sikkim,TOTAL,27482,53701004
8006,sikkim,2019,4,East Sikkim,TOTAL,21140,49605023
8007,sikkim,2019,4,East Sikkim,TOTAL,20329,29141715
8008,sikkim,2019,4,North Sikkim,TOTAL,19877,52411868
8009,sikkim,2019,4,South Sikkim,TOTAL,17731,36781344
8010,sikkim,2019,4,West Sikkim,TOTAL,14876,26432352
8011,sikkim,2019,1,east,TOTAL,155482,291845617
8012,sikkim,2019,1,south,TOTAL,47506,76869333
8013,sikkim,2019,1,west,TOTAL,21489,46329216
8014,sikkim,2019,1,north,TOTAL,15810,42949466
8015,sikkim,2019,1,East Sikkim,TOTAL,74498,118108022
8016,sikkim,2019,1,East Sikkim,TOTAL,21109,50167286
8017,sikkim,2019,1,East Sikkim,TOTAL,18576,33157853
8018,sikkim,2019,1,East Sikkim,TOTAL,17417,30929894
8019,sikkim,2019,1,East Sikkim,TOTAL,16362,31811430
8020,sikkim,2019,1,East Sikkim,TOTAL,14393,21078097
8021,sikkim,2019,1,South Sikkim,TOTAL,11200,11367960
8022,sikkim,2019,1,East Sikkim,TOTAL,10400,25036622
8023,sikkim,2019,1,South Sikkim,TOTAL,8854,20006886
8024,sikkim,2019,1,North Sikkim,TOTAL,8824,25342420
8025,sikkim,2019,2,east,TOTAL,297652,538259507
8026,sikkim,2019,2,south,TOTAL,45712,82937894
8027,sikkim,2019,2,west,TOTAL,26024,63325567
8028,sikkim,2019,2,north,TOTAL,18856,54371272
8029,sikkim,2019,2,East Sikkim,TOTAL,210317,320406038
8030,sikkim,2019,2,East Sikkim,TOTAL,24154,64795365
8031,sikkim,2019,2,East Sikkim,TOTAL,18971,36887058
8032,sikkim,2019,2,East Sikkim,TOTAL,17748,35346089
8033,sikkim,2019,2,East Sikkim,TOTAL,16399,36945172
8034,sikkim,2019,2,East Sikkim,TOTAL,14288,37325640
8035,sikkim,2019,2,East Sikkim,TOTAL,12919,21067430
8036,sikkim,2019,2,North Sikkim,TOTAL,11562,36545078
8037,sikkim,2019,2,South Sikkim,TOTAL,9748,23480406
8038,sikkim,2019,2,East Sikkim,TOTAL,9511,32108557
8039,sikkim,2018,3,east,TOTAL,59571,133322127
8040,sikkim,2018,3,south,TOTAL,24662,40036375
8041,sikkim,2018,3,west,TOTAL,14121,33797876
8042,sikkim,2018,3,north,TOTAL,10146,27923847
8043,sikkim,2018,3,East Sikkim,TOTAL,14511,34011083
8044,sikkim,2018,3,East Sikkim,TOTAL,12719,30285691
8045,sikkim,2018,3,East Sikkim,TOTAL,11706,21297531
8046,sikkim,2018,3,East Sikkim,TOTAL,9650,13225690
8047,sikkim,2018,3,East Sikkim,TOTAL,8947,18373605
8048,sikkim,2018,3,East Sikkim,TOTAL,8118,16350127
8049,sikkim,2018,3,East Sikkim,TOTAL,7647,15980561
8050,sikkim,2018,3,North Sikkim,TOTAL,6069,18273776
8051,sikkim,2018,3,South Sikkim,TOTAL,5013,9609944
8052,sikkim,2018,3,West Sikkim,TOTAL,3808,8408431
8053,sikkim,2018,4,east,TOTAL,84485,216960325
8054,sikkim,2018,4,south,TOTAL,34495,60113689
8055,sikkim,2018,4,west,TOTAL,19567,51859359
8056,sikkim,2018,4,north,TOTAL,15986,54207984
8057,sikkim,2018,4,East Sikkim,TOTAL,20274,53997162
8058,sikkim,2018,4,East Sikkim,TOTAL,17874,51134858
8059,sikkim,2018,4,East Sikkim,TOTAL,14835,29688373
8060,sikkim,2018,4,East Sikkim,TOTAL,12922,27493186
8061,sikkim,2018,4,East Sikkim,TOTAL,12194,28644361
8062,sikkim,2018,4,East Sikkim,TOTAL,10755,16186830
8063,sikkim,2018,4,East Sikkim,TOTAL,9958,25407465
8064,sikkim,2018,4,North Sikkim,TOTAL,9848,35890081
8065,sikkim,2018,4,South Sikkim,TOTAL,6911,16121583
8066,sikkim,2018,4,East Sikkim,TOTAL,6441,19760103
8067,sikkim,2018,1,east,TOTAL,24432,35907388
8068,sikkim,2018,1,south,TOTAL,11355,16098282
8069,sikkim,2018,1,west,TOTAL,4845,7468491
8070,sikkim,2018,1,north,TOTAL,3446,5176776
8071,sikkim,2018,1,East Sikkim,TOTAL,5740,8443342
8072,sikkim,2018,1,East Sikkim,TOTAL,4923,8507451
8073,sikkim,2018,1,East Sikkim,TOTAL,4892,6610610
8074,sikkim,2018,1,East Sikkim,TOTAL,4652,5416856
8075,sikkim,2018,1,East Sikkim,TOTAL,3904,6401450
8076,sikkim,2018,1,East Sikkim,TOTAL,3423,5271681
8077,sikkim,2018,1,East Sikkim,TOTAL,2353,3784089
8078,sikkim,2018,1,South Sikkim,TOTAL,1875,2909397
8079,sikkim,2018,1,North Sikkim,TOTAL,1611,2684577
8080,sikkim,2018,1,East Sikkim,TOTAL,1571,1867581
8081,sikkim,2018,2,east,TOTAL,40432,83823658
8082,sikkim,2018,2,south,TOTAL,16740,27651617
8083,sikkim,2018,2,west,TOTAL,10671,19368446
8084,sikkim,2018,2,north,TOTAL,6735,12849363
8085,sikkim,2018,2,East Sikkim,TOTAL,10559,25376078
8086,sikkim,2018,2,East Sikkim,TOTAL,8320,17627063
8087,sikkim,2018,2,East Sikkim,TOTAL,7587,12429404
8088,sikkim,2018,2,East Sikkim,TOTAL,6615,12023487
8089,sikkim,2018,2,East Sikkim,TOTAL,6185,8200222
8090,sikkim,2018,2,East Sikkim,TOTAL,6034,9201956
8091,sikkim,2018,2,East Sikkim,TOTAL,5406,11530694
8092,sikkim,2018,2,North Sikkim,TOTAL,3787,7797319
8093,sikkim,2018,2,South Sikkim,TOTAL,3076,5486738
8094,sikkim,2018,2,East Sikkim,TOTAL,2521,5845389
8095,andhra-pradesh,2021,3,visakhapatnam,TOTAL,69220981,136945652159
8096,andhra-pradesh,2021,3,krishna,TOTAL,44828275,104417897558
8097,andhra-pradesh,2021,3,chittoor,TOTAL,42628568,89371931753
8098,andhra-pradesh,2021,3,guntur,TOTAL,41675093,96525353090
8099,andhra-pradesh,2021,3,east godavari,TOTAL,39572714,89380370072
8100,andhra-pradesh,2021,3,spsr nellore,TOTAL,34411958,77839676988
8101,andhra-pradesh,2021,3,anantapur,TOTAL,30366444,70291248155
8102,andhra-pradesh,2021,3,kurnool,TOTAL,26377809,62527453761
8103,andhra-pradesh,2021,3,west godavari,TOTAL,26245039,66647238455
8104,andhra-pradesh,2021,3,prakasam,TOTAL,24116580,63367713446
8105,andhra-pradesh,2021,3,Nellore,TOTAL,10701326,23300508690
8106,andhra-pradesh,2021,3,Visakhapatnam,TOTAL,9780096,22841763578
8107,andhra-pradesh,2021,3,Chittoor,TOTAL,5982442,11419848822
8108,andhra-pradesh,2021,3,Krishna,TOTAL,5320101,14633600592
8109,andhra-pradesh,2021,3,Chittoor,TOTAL,4866065,9768221617
8110,andhra-pradesh,2021,3,Guntur,TOTAL,4242875,11355623168
8111,andhra-pradesh,2021,3,Visakhapatnam,TOTAL,4177023,7797927714
8112,andhra-pradesh,2021,3,Ananthapur,TOTAL,4040160,8752025049
8113,andhra-pradesh,2021,3,Cuddapah,TOTAL,3370675,8720115499
8114,andhra-pradesh,2021,3,Krishna,TOTAL,3206301,6832329071
8115,andhra-pradesh,2021,4,visakhapatnam,TOTAL,82711538,159530099772
8116,andhra-pradesh,2021,4,krishna,TOTAL,55489829,125015323207
8117,andhra-pradesh,2021,4,chittoor,TOTAL,51119640,103985734663
8118,andhra-pradesh,2021,4,guntur,TOTAL,50919286,115553993673
8119,andhra-pradesh,2021,4,east godavari,TOTAL,48992531,106725597026
8120,andhra-pradesh,2021,4,spsr nellore,TOTAL,41921081,92256405076
8121,andhra-pradesh,2021,4,anantapur,TOTAL,36129136,81239787006
8122,andhra-pradesh,2021,4,west godavari,TOTAL,33235175,81292461575
8123,andhra-pradesh,2021,4,kurnool,TOTAL,31782248,73968947669
8124,andhra-pradesh,2021,4,prakasam,TOTAL,27858275,71323060008
8125,andhra-pradesh,2021,4,Nellore,TOTAL,14158439,30358274591
8126,andhra-pradesh,2021,4,Visakhapatnam,TOTAL,10216678,24428085477
8127,andhra-pradesh,2021,4,Chittoor,TOTAL,7246667,13514835187
8128,andhra-pradesh,2021,4,Chittoor,TOTAL,5790910,11415016234
8129,andhra-pradesh,2021,4,Krishna,TOTAL,5716025,15397268124
8130,andhra-pradesh,2021,4,Visakhapatnam,TOTAL,5252680,9484946022
8131,andhra-pradesh,2021,4,Guntur,TOTAL,4989759,13298088500
8132,andhra-pradesh,2021,4,Ananthapur,TOTAL,4892740,10235401678
8133,andhra-pradesh,2021,4,Krishna,TOTAL,4198904,8551737728
8134,andhra-pradesh,2021,4,Cuddapah,TOTAL,4058071,10324818012
8135,andhra-pradesh,2021,1,visakhapatnam,TOTAL,48248923,95308386037
8136,andhra-pradesh,2021,1,krishna,TOTAL,29717175,69715406644
8137,andhra-pradesh,2021,1,chittoor,TOTAL,29342609,60947491846
8138,andhra-pradesh,2021,1,guntur,TOTAL,27445045,64207987853
8139,andhra-pradesh,2021,1,east godavari,TOTAL,26190701,60027984987
8140,andhra-pradesh,2021,1,spsr nellore,TOTAL,22541428,52210333201
8141,andhra-pradesh,2021,1,anantapur,TOTAL,20102957,48353870395
8142,andhra-pradesh,2021,1,kurnool,TOTAL,17918524,44941629659
8143,andhra-pradesh,2021,1,west godavari,TOTAL,16015685,42124030669
8144,andhra-pradesh,2021,1,ysr,TOTAL,15374473,42570919448
8145,andhra-pradesh,2021,1,Nellore,TOTAL,7269657,16698428355
8146,andhra-pradesh,2021,1,Visakhapatnam,TOTAL,5875319,13567044097
8147,andhra-pradesh,2021,1,Chittoor,TOTAL,4354325,8224302893
8148,andhra-pradesh,2021,1,Krishna,TOTAL,3591058,9183853695
8149,andhra-pradesh,2021,1,Chittoor,TOTAL,3378549,6593121540
8150,andhra-pradesh,2021,1,Visakhapatnam,TOTAL,3144495,5679150412
8151,andhra-pradesh,2021,1,Cuddapah,TOTAL,2941623,7434205012
8152,andhra-pradesh,2021,1,Ananthapur,TOTAL,2815993,6225481722
8153,andhra-pradesh,2021,1,Guntur,TOTAL,2584588,6753205746
8154,andhra-pradesh,2021,1,Krishna,TOTAL,2291676,4716738889
8155,andhra-pradesh,2021,2,visakhapatnam,TOTAL,54390299,114439012713
8156,andhra-pradesh,2021,2,krishna,TOTAL,36370960,90021923049
8157,andhra-pradesh,2021,2,chittoor,TOTAL,34344902,73654690122
8158,andhra-pradesh,2021,2,guntur,TOTAL,32968819,82356914463
8159,andhra-pradesh,2021,2,east godavari,TOTAL,31717908,74604325863
8160,andhra-pradesh,2021,2,spsr nellore,TOTAL,30290406,72283071757
8161,andhra-pradesh,2021,2,anantapur,TOTAL,25123346,60987487571
8162,andhra-pradesh,2021,2,kurnool,TOTAL,21972396,56659287474
8163,andhra-pradesh,2021,2,west godavari,TOTAL,20950964,57233116236
8164,andhra-pradesh,2021,2,prakasam,TOTAL,19944047,54535328043
8165,andhra-pradesh,2021,2,Nellore,TOTAL,11023032,25519404146
8166,andhra-pradesh,2021,2,Visakhapatnam,TOTAL,7850540,19042845773
8167,andhra-pradesh,2021,2,Krishna,TOTAL,5441708,14948864290
8168,andhra-pradesh,2021,2,Chittoor,TOTAL,4614209,9215678010
8169,andhra-pradesh,2021,2,Chittoor,TOTAL,3834825,7940105016
8170,andhra-pradesh,2021,2,Guntur,TOTAL,3427039,9832657321
8171,andhra-pradesh,2021,2,Ananthapur,TOTAL,3052771,7213837063
8172,andhra-pradesh,2021,2,Visakhapatnam,TOTAL,2892664,5705916880
8173,andhra-pradesh,2021,2,Cuddapah,TOTAL,2613562,7256266063
8174,andhra-pradesh,2021,2,Kurnool,TOTAL,2553688,5906664130
8175,andhra-pradesh,2023,1,visakhapatnam,TOTAL,164358781,277211090180
8176,andhra-pradesh,2023,1,krishna,TOTAL,122104381,238058890676
8177,andhra-pradesh,2023,1,chittoor,TOTAL,120192355,218037027226
8178,andhra-pradesh,2023,1,east godavari,TOTAL,115196449,223454724672
8179,andhra-pradesh,2023,1,guntur,TOTAL,114246185,226244225817
8180,andhra-pradesh,2023,1,anantapur,TOTAL,82127373,162287796625
8181,andhra-pradesh,2023,1,west godavari,TOTAL,79094558,165941144654
8182,andhra-pradesh,2023,1,kurnool,TOTAL,72405172,149100361797
8183,andhra-pradesh,2023,1,spsr nellore,TOTAL,71318689,143967164643
8184,andhra-pradesh,2023,1,prakasam,TOTAL,63671149,141672839638
8185,andhra-pradesh,2023,1,Chittoor,TOTAL,15726677,25326343019
8186,andhra-pradesh,2023,1,Chittoor,TOTAL,14231038,24727126661
8187,andhra-pradesh,2023,1,Visakhapatnam,TOTAL,11205270,18608492919
8188,andhra-pradesh,2023,1,Ananthapur,TOTAL,11202633,20163905001
8189,andhra-pradesh,2023,1,Krishna,TOTAL,9654796,17557392337
8190,andhra-pradesh,2023,1,Kurnool,TOTAL,8884834,16390389002
8191,andhra-pradesh,2023,1,Cuddapah,TOTAL,8730141,19045859096
8192,andhra-pradesh,2023,1,Krishna,TOTAL,8055364,14095375533
8193,andhra-pradesh,2023,1,Krishna,TOTAL,7967416,15216553606
8194,andhra-pradesh,2023,1,Visakhapatnam,TOTAL,7954047,13507938696
8195,andhra-pradesh,2023,2,visakhapatnam,TOTAL,184918179,303874597259
8196,andhra-pradesh,2023,2,krishna,TOTAL,141748488,267001403933
8197,andhra-pradesh,2023,2,chittoor,TOTAL,136283483,245550525910
8198,andhra-pradesh,2023,2,guntur,TOTAL,132035450,254140764680
8199,andhra-pradesh,2023,2,east godavari,TOTAL,131243375,245134717109
8200,andhra-pradesh,2023,2,west godavari,TOTAL,92533269,187699526244
8201,andhra-pradesh,2023,2,anantapur,TOTAL,91695174,180050369328
8202,andhra-pradesh,2023,2,spsr nellore,TOTAL,82056071,165181391414
8203,andhra-pradesh,2023,2,kurnool,TOTAL,81475907,166991990104
8204,andhra-pradesh,2023,2,prakasam,TOTAL,73598725,158428689659
8205,andhra-pradesh,2023,2,Chittoor,TOTAL,17533692,27847769343
8206,andhra-pradesh,2023,2,Chittoor,TOTAL,16071649,27735983775
8207,andhra-pradesh,2023,2,Visakhapatnam,TOTAL,12677134,20503632033
8208,andhra-pradesh,2023,2,Ananthapur,TOTAL,12455688,22351199564
8209,andhra-pradesh,2023,2,Krishna,TOTAL,10965771,19535374795
8210,andhra-pradesh,2023,2,Kurnool,TOTAL,9897206,18254635605
8211,andhra-pradesh,2023,2,Cuddapah,TOTAL,9681752,21118300896
8212,andhra-pradesh,2023,2,Krishna,TOTAL,9241075,15629118550
8213,andhra-pradesh,2023,2,Krishna,TOTAL,9092492,17011522677
8214,andhra-pradesh,2023,2,Visakhapatnam,TOTAL,8876516,14619851366
8215,andhra-pradesh,2020,3,visakhapatnam,TOTAL,34421299,67628440368
8216,andhra-pradesh,2020,3,chittoor,TOTAL,20501863,42811566246
8217,andhra-pradesh,2020,3,krishna,TOTAL,19110457,44788458672
8218,andhra-pradesh,2020,3,east godavari,TOTAL,17972431,39300043804
8219,andhra-pradesh,2020,3,guntur,TOTAL,17601395,42531195809
8220,andhra-pradesh,2020,3,spsr nellore,TOTAL,16468209,39128324534
8221,andhra-pradesh,2020,3,anantapur,TOTAL,14447683,34102037972
8222,andhra-pradesh,2020,3,kurnool,TOTAL,13243292,32529351107
8223,andhra-pradesh,2020,3,prakasam,TOTAL,12266310,31221704852
8224,andhra-pradesh,2020,3,ysr,TOTAL,11934653,32037007334
8225,andhra-pradesh,2020,3,Nellore,TOTAL,5194663,13718743729
8226,andhra-pradesh,2020,3,Visakhapatnam,TOTAL,4159532,10383207817
8227,andhra-pradesh,2020,3,Chittoor,TOTAL,2735691,5544720473
8228,andhra-pradesh,2020,3,Cuddapah,TOTAL,2534360,6637577271
8229,andhra-pradesh,2020,3,Chittoor,TOTAL,2306174,4594510974
8230,andhra-pradesh,2020,3,Krishna,TOTAL,2238996,6543183825
8231,andhra-pradesh,2020,3,Visakhapatnam,TOTAL,1921871,3560898943
8232,andhra-pradesh,2020,3,Ananthapur,TOTAL,1669413,4116758527
8233,andhra-pradesh,2020,3,Guntur,TOTAL,1625687,4701116488
8234,andhra-pradesh,2020,3,Kurnool,TOTAL,1514873,3352462441
8235,andhra-pradesh,2020,4,visakhapatnam,TOTAL,46551467,91879823025
8236,andhra-pradesh,2020,4,chittoor,TOTAL,29590411,61505711149
8237,andhra-pradesh,2020,4,krishna,TOTAL,27981050,64461504667
8238,andhra-pradesh,2020,4,guntur,TOTAL,26136538,60641872021
8239,andhra-pradesh,2020,4,east godavari,TOTAL,25989490,58732615663
8240,andhra-pradesh,2020,4,anantapur,TOTAL,20996384,49732610814
8241,andhra-pradesh,2020,4,spsr nellore,TOTAL,20934374,49115443663
8242,andhra-pradesh,2020,4,kurnool,TOTAL,18737323,44718203115
8243,andhra-pradesh,2020,4,prakasam,TOTAL,16176867,41852443493
8244,andhra-pradesh,2020,4,ysr,TOTAL,15676878,42572974713
8245,andhra-pradesh,2020,4,Nellore,TOTAL,5029692,12810644736
8246,andhra-pradesh,2020,4,Visakhapatnam,TOTAL,4235146,9849636860
8247,andhra-pradesh,2020,4,Chittoor,TOTAL,4125544,7866883789
8248,andhra-pradesh,2020,4,Chittoor,TOTAL,3420778,6749696775
8249,andhra-pradesh,2020,4,Cuddapah,TOTAL,3119905,8005247952
8250,andhra-pradesh,2020,4,Visakhapatnam,TOTAL,2981818,5591062751
8251,andhra-pradesh,2020,4,Ananthapur,TOTAL,2821800,6442101736
8252,andhra-pradesh,2020,4,Kurnool,TOTAL,2219953,4809927717
8253,andhra-pradesh,2020,4,Krishna,TOTAL,2170458,4679865894
8254,andhra-pradesh,2020,4,Visakhapatnam,TOTAL,2027751,3252434512
8255,andhra-pradesh,2020,1,visakhapatnam,TOTAL,27115031,48809747614
8256,andhra-pradesh,2020,1,chittoor,TOTAL,13257740,23441848567
8257,andhra-pradesh,2020,1,krishna,TOTAL,12175289,24481702770
8258,andhra-pradesh,2020,1,guntur,TOTAL,11493331,22992734620
8259,andhra-pradesh,2020,1,east godavari,TOTAL,11346242,21854701379
8260,andhra-pradesh,2020,1,anantapur,TOTAL,8466129,17864325752
8261,andhra-pradesh,2020,1,kurnool,TOTAL,8246869,17022710311
8262,andhra-pradesh,2020,1,spsr nellore,TOTAL,7430247,15387829694
8263,andhra-pradesh,2020,1,prakasam,TOTAL,6318396,14169104764
8264,andhra-pradesh,2020,1,ysr,TOTAL,6031255,14059924636
8265,andhra-pradesh,2020,1,Visakhapatnam,TOTAL,6695271,15258657486
8266,andhra-pradesh,2020,1,Chittoor,TOTAL,2196548,3731404465
8267,andhra-pradesh,2020,1,Visakhapatnam,TOTAL,1661816,2593325339
8268,andhra-pradesh,2020,1,Chittoor,TOTAL,1554974,2719620696
8269,andhra-pradesh,2020,1,Ananthapur,TOTAL,1346804,2696427930
8270,andhra-pradesh,2020,1,Visakhapatnam,TOTAL,1159480,1519955258
8271,andhra-pradesh,2020,1,Nellore,TOTAL,1125194,2653339803
8272,andhra-pradesh,2020,1,Visakhapatnam,TOTAL,1104748,1412381495
8273,andhra-pradesh,2020,1,Krishna,TOTAL,1098395,2059547223
8274,andhra-pradesh,2020,1,Guntur,TOTAL,1058410,2575723775
8275,andhra-pradesh,2020,2,visakhapatnam,TOTAL,25300401,48293889917
8276,andhra-pradesh,2020,2,chittoor,TOTAL,14848197,27361300300
8277,andhra-pradesh,2020,2,east godavari,TOTAL,13130334,26319906327
8278,andhra-pradesh,2020,2,krishna,TOTAL,12313709,26964149095
8279,andhra-pradesh,2020,2,guntur,TOTAL,12308707,27463593607
8280,andhra-pradesh,2020,2,anantapur,TOTAL,10473739,22094006659
8281,andhra-pradesh,2020,2,kurnool,TOTAL,9821381,22419372061
8282,andhra-pradesh,2020,2,spsr nellore,TOTAL,9454274,20665376460
8283,andhra-pradesh,2020,2,prakasam,TOTAL,8844580,19846026726
8284,andhra-pradesh,2020,2,ysr,TOTAL,8033609,19597207268
8285,andhra-pradesh,2020,2,Visakhapatnam,TOTAL,4994637,12817902607
8286,andhra-pradesh,2020,2,Chittoor,TOTAL,1708935,3203679955
8287,andhra-pradesh,2020,2,Chittoor,TOTAL,1575118,2854711069
8288,andhra-pradesh,2020,2,Nellore,TOTAL,1553283,3993963025
8289,andhra-pradesh,2020,2,Visakhapatnam,TOTAL,1067022,1893629834
8290,andhra-pradesh,2020,2,Cuddapah,TOTAL,1066066,2616099329
8291,andhra-pradesh,2020,2,Ananthapur,TOTAL,1026587,2447755903
8292,andhra-pradesh,2020,2,Kurnool,TOTAL,979822,2015820866
8293,andhra-pradesh,2020,2,Guntur,TOTAL,963666,2678051229
8294,andhra-pradesh,2020,2,Krishna,TOTAL,956641,2767045048
8295,andhra-pradesh,2022,3,visakhapatnam,TOTAL,97434546,181124419863
8296,andhra-pradesh,2022,3,krishna,TOTAL,71051144,153770559025
8297,andhra-pradesh,2022,3,chittoor,TOTAL,65751781,133053581631
8298,andhra-pradesh,2022,3,guntur,TOTAL,65612317,141588522953
8299,andhra-pradesh,2022,3,east godavari,TOTAL,61467134,129677722169
8300,andhra-pradesh,2022,3,anantapur,TOTAL,45165363,97735649608
8301,andhra-pradesh,2022,3,west godavari,TOTAL,43635951,101706854744
8302,andhra-pradesh,2022,3,spsr nellore,TOTAL,42116582,95099325968
8303,andhra-pradesh,2022,3,kurnool,TOTAL,39557913,88415335176
8304,andhra-pradesh,2022,3,prakasam,TOTAL,35376080,87475230073
8305,andhra-pradesh,2022,3,Visakhapatnam,TOTAL,10427710,24452749355
8306,andhra-pradesh,2022,3,Chittoor,TOTAL,9028550,16685152652
8307,andhra-pradesh,2022,3,Chittoor,TOTAL,7638906,14893051968
8308,andhra-pradesh,2022,3,Nellore,TOTAL,6897466,17798259711
8309,andhra-pradesh,2022,3,Guntur,TOTAL,6608575,14799455202
8310,andhra-pradesh,2022,3,Krishna,TOTAL,6370783,17359205738
8311,andhra-pradesh,2022,3,Visakhapatnam,TOTAL,6352195,11280121649
8312,andhra-pradesh,2022,3,Ananthapur,TOTAL,6120942,12350133591
8313,andhra-pradesh,2022,3,Krishna,TOTAL,5372903,10801020194
8314,andhra-pradesh,2022,3,Cuddapah,TOTAL,5350632,13517253500
8315,andhra-pradesh,2022,4,visakhapatnam,TOTAL,103790055,185306149744
8316,andhra-pradesh,2022,4,krishna,TOTAL,76526667,157826011193
8317,andhra-pradesh,2022,4,guntur,TOTAL,70723763,146938735166
8318,andhra-pradesh,2022,4,chittoor,TOTAL,70322534,136840859888
8319,andhra-pradesh,2022,4,east godavari,TOTAL,68016055,136531110139
8320,andhra-pradesh,2022,4,anantapur,TOTAL,48299601,101533878537
8321,andhra-pradesh,2022,4,west godavari,TOTAL,47919930,105335724990
8322,andhra-pradesh,2022,4,kurnool,TOTAL,43524766,94667441029
8323,andhra-pradesh,2022,4,spsr nellore,TOTAL,42582064,92085916180
8324,andhra-pradesh,2022,4,prakasam,TOTAL,37211077,88105031866
8325,andhra-pradesh,2022,4,Visakhapatnam,TOTAL,10249750,23326515677
8326,andhra-pradesh,2022,4,Chittoor,TOTAL,9601016,17160601029
8327,andhra-pradesh,2022,4,Chittoor,TOTAL,8255182,15452889827
8328,andhra-pradesh,2022,4,Visakhapatnam,TOTAL,6770365,11575693176
8329,andhra-pradesh,2022,4,Ananthapur,TOTAL,6566772,12647557281
8330,andhra-pradesh,2022,4,Guntur,TOTAL,6419773,13879436431
8331,andhra-pradesh,2022,4,Krishna,TOTAL,5887349,11108836639
8332,andhra-pradesh,2022,4,Kurnool,TOTAL,5810257,12488419884
8333,andhra-pradesh,2022,4,Krishna,TOTAL,5685286,14883019280
8334,andhra-pradesh,2022,4,Cuddapah,TOTAL,5545373,13027211098
8335,andhra-pradesh,2022,1,visakhapatnam,TOTAL,88233362,170120350591
8336,andhra-pradesh,2022,1,krishna,TOTAL,61826199,139690081529
8337,andhra-pradesh,2022,1,chittoor,TOTAL,58561024,117900595508
8338,andhra-pradesh,2022,1,guntur,TOTAL,57226996,129673727687
8339,andhra-pradesh,2022,1,east godavari,TOTAL,54738830,121067103712
8340,andhra-pradesh,2022,1,spsr nellore,TOTAL,47645702,104895571602
8341,andhra-pradesh,2022,1,anantapur,TOTAL,40613148,90197023268
8342,andhra-pradesh,2022,1,west godavari,TOTAL,37271259,92397939903
8343,andhra-pradesh,2022,1,kurnool,TOTAL,35093633,81568420500
8344,andhra-pradesh,2022,1,prakasam,TOTAL,31340975,79494373254
8345,andhra-pradesh,2022,1,Nellore,TOTAL,16133298,35123754551
8346,andhra-pradesh,2022,1,Visakhapatnam,TOTAL,10293117,25355928765
8347,andhra-pradesh,2022,1,Chittoor,TOTAL,8062447,14807178133
8348,andhra-pradesh,2022,1,Chittoor,TOTAL,6660899,12913687866
8349,andhra-pradesh,2022,1,Krishna,TOTAL,6254668,16297042494
8350,andhra-pradesh,2022,1,Guntur,TOTAL,5691035,15226428277
8351,andhra-pradesh,2022,1,Ananthapur,TOTAL,5585462,11393585212
8352,andhra-pradesh,2022,1,Visakhapatnam,TOTAL,5554647,9991176892
8353,andhra-pradesh,2022,1,Cuddapah,TOTAL,4513789,11365056779
8354,andhra-pradesh,2022,1,Krishna,TOTAL,4492155,9108501441
8355,andhra-pradesh,2022,2,visakhapatnam,TOTAL,101387402,193242841582
8356,andhra-pradesh,2022,2,krishna,TOTAL,73525814,163997729295
8357,andhra-pradesh,2022,2,chittoor,TOTAL,67507661,136435445124
8358,andhra-pradesh,2022,2,guntur,TOTAL,66315749,147098141568
8359,andhra-pradesh,2022,2,east godavari,TOTAL,62072845,135531452997
8360,andhra-pradesh,2022,2,spsr nellore,TOTAL,54838708,121941082043
8361,andhra-pradesh,2022,2,anantapur,TOTAL,46099366,102138758015
8362,andhra-pradesh,2022,2,west godavari,TOTAL,44409239,107973244960
8363,andhra-pradesh,2022,2,kurnool,TOTAL,40165692,92409350855
8364,andhra-pradesh,2022,2,prakasam,TOTAL,36163507,90435082545
8365,andhra-pradesh,2022,2,Nellore,TOTAL,18822839,40556750377
8366,andhra-pradesh,2022,2,Visakhapatnam,TOTAL,12256092,29600523030
8367,andhra-pradesh,2022,2,Chittoor,TOTAL,9320394,17071503296
8368,andhra-pradesh,2022,2,Chittoor,TOTAL,7667416,14863715364
8369,andhra-pradesh,2022,2,Krishna,TOTAL,7584902,19447767871
8370,andhra-pradesh,2022,2,Visakhapatnam,TOTAL,6470271,11522114399
8371,andhra-pradesh,2022,2,Ananthapur,TOTAL,6291639,12847256630
8372,andhra-pradesh,2022,2,Guntur,TOTAL,6073875,16041957319
8373,andhra-pradesh,2022,2,Krishna,TOTAL,5301338,10747157085
8374,andhra-pradesh,2022,2,Cuddapah,TOTAL,4927880,12452111307
8375,andhra-pradesh,2019,3,visakhapatnam,TOTAL,16694947,26944837120
8376,andhra-pradesh,2019,3,krishna,TOTAL,8408474,16404073560
8377,andhra-pradesh,2019,3,chittoor,TOTAL,8201783,13837455758
8378,andhra-pradesh,2019,3,guntur,TOTAL,6942304,13075661264
8379,andhra-pradesh,2019,3,east godavari,TOTAL,6537303,11387726470
8380,andhra-pradesh,2019,3,kurnool,TOTAL,5139134,9025632779
8381,andhra-pradesh,2019,3,anantapur,TOTAL,4889720,9554081289
8382,andhra-pradesh,2019,3,spsr nellore,TOTAL,4150195,8256600118
8383,andhra-pradesh,2019,3,prakasam,TOTAL,3430750,7354502261
